,year,date,Average_temperature,Average_humidity,Average_dewpoint,Average_barometer,Average_windspeed,Average_gustspeed,Average_direction,Rainfall_for_month,Rainfall_for_year,Maximum_rain_per_minute,Maximum_temperature,Minimum_temperature,Minimum_pressure,Maximum_pressure,Maximum_windspeed,Maximum_gust_speed,Maximum_humidity,Minimum_humidity,Maximum_heat_index
3750,2014,Sep 24,58.0°F,51%,37.3°F,30.0,1.7,3.3,135°,0.70,9.53,0.00,74.6°F,42.6°F,78%,21%,30.089,29.917,8.1,12.7,77.0°F
3751,2014,Sep 25,58.2°F,52%,36.9°F,29.9,1.6,3.0,154°,0.70,9.53,0.00,79.1°F,37.6°F,89%,21%,30.146,29.781,9.2,12.7,78.2°F
3752,2014,Sep 26,60.6°F,48%,37.2°F,29.8,1.8,3.3,124°,0.70,9.53,0.00,82.2°F,40.1°F,85%,17%,29.956,29.650,13.8,17.3,80.0°F
3753,2014,Sep 27,58.4°F,48%,35.6°F,29.7,2.2,4.0,85°,0.70,9.53,0.00,77.6°F,39.8°F,82%,21%,29.839,29.595,11.5,18.4,77.6°F
3754,2014,Sep 28,49.5°F,73%,40.9°F,29.8,2.2,3.8,107°,1.03,9.86,0.03,64.2°F,37.2°F,93%,50%,29.949,29.687,11.5,18.4,64.2°F
3755,2014,Sep 29,48.4°F,79%,42.1°F,29.7,2.6,4.5,283°,1.13,9.96,0.01,56.2°F,41.6°F,94%,56%,29.875,29.596,11.5,19.6,56.2°F
3756,2014,Sep 30,47.3°F,51%,29.7°F,29.7,9.9,15.3,255°,1.13,9.96,0.00,55.6°F,43.6°F,64%,37%,29.738,29.585,23.0,34.5,55.6°F
3757,2014,Average and,54.1°F,59%,37.0°F,29.880,3.2,5.3,286°,1.130,9.965,0.030,82.7°F,25.7°F,95%,11%,30.49,29.46,23.0,34.5,80.2°F
3758,2014,Oct 1,45.6°F,60%,31.8°F,29.7,3.2,5.7,259°,0.15,10.11,0.01,54.4°F,38.1°F,89%,38%,29.884,29.619,13.8,25.3,54.4°F
3759,2014,Oct 2,44.2°F,39%,19.9°F,30.0,7.6,12.4,271°,0.16,10.12,0.01,53.5°F,36.6°F,80%,27%,30.058,29.879,21.9,34.5,53.5°F
3760,2014,Oct 3,44.6°F,43%,18.8°F,30.2,7.1,11.1,320°,0.16,10.12,0.00,58.7°F,26.6°F,86%,15%,30.295,30.022,18.4,34.5,58.7°F
3761,2014,Oct 4,54.9°F,25%,19.6°F,29.9,8.7,14.4,298°,0.16,10.12,0.00,68.3°F,47.3°F,33%,15%,30.023,29.747,19.6,34.5,73.5°F
3762,2014,Oct 5,55.0°F,32%,24.3°F,29.8,6.9,11.1,287°,0.16,10.12,0.00,66.9°F,45.8°F,46%,17%,29.880,29.699,17.3,26.5,66.9°F
3763,2014,Oct 6,58.8°F,27%,24.4°F,29.7,11.9,18.9,291°,0.16,10.12,0.00,64.5°F,56.7°F,28%,22%,29.794,29.662,19.6,33.4,64.5°F
3764,2014,Oct 7,57.5°F,31%,25.4°F,29.8,7.8,11.8,272°,0.16,10.12,0.00,70.4°F,38.6°F,62%,18%,29.937,29.656,29.9,34.5,75.2°F
3765,2014,Oct 8,50.4°F,49%,29.4°F,29.9,1.2,2.3,144°,0.16,10.12,0.00,71.6°F,34.9°F,74%,15%,30.063,29.749,10.4,16.1,74.9°F
3766,2014,Oct 9,43.5°F,76%,36.2°F,30.0,1.5,2.6,115°,0.73,10.69,0.01,53.1°F,38.3°F,92%,54%,30.131,29.767,11.5,18.4,53.1°F
3767,2014,Oct 10,43.1°F,83%,37.9°F,30.1,1.3,2.6,141°,0.74,10.70,0.01,53.1°F,36.5°F,94%,57%,30.187,30.011,8.1,12.7,53.1°F
3768,2014,Oct 11,49.4°F,55%,30.5°F,29.9,5.5,8.8,276°,0.74,10.70,0.00,65.0°F,34.4°F,93%,23%,30.068,29.523,18.4,28.8,65.0°F
3769,2014,Oct 12,44.1°F,50%,26.0°F,29.7,5.7,9.1,314°,0.75,10.71,0.01,54.2°F,34.6°F,76%,31%,30.017,29.410,25.3,32.2,54.2°F
3770,2014,Oct 13,41.4°F,41%,18.2°F,30.1,6.5,10.7,284°,0.75,10.71,0.00,52.5°F,27.8°F,70%,23%,30.161,30.012,15.0,26.5,52.5°F
3771,2014,Oct 14,49.3°F,38%,21.4°F,30.0,2.1,3.8,120°,0.75,10.71,0.00,70.9°F,32.4°F,70%,11%,30.159,29.842,11.5,17.3,74.0°F
3772,2014,Oct 15,58.6°F,22%,11.3°F,29.8,8.1,12.5,274°,0.75,10.71,0.00,75.1°F,26.9°F,76%,7%,29.969,29.509,21.9,31.1,74.3°F
3773,2014,Oct 16,54.6°F,34%,24.6°F,29.7,7.0,10.3,243°,0.75,10.71,0.00,67.8°F,36.5°F,76%,17%,29.919,29.473,23.0,34.5,67.8°F
3774,2014,Oct 17,41.0°F,64%,28.0°F,30.1,1.7,3.2,96°,0.75,10.71,0.00,59.6°F,27.0°F,91%,28%,30.226,29.886,10.4,16.1,59.6°F
3775,2014,Oct 18,44.1°F,57%,26.4°F,30.0,1.2,2.4,97°,0.75,10.71,0.00,66.6°F,26.1°F,91%,19%,30.243,29.887,9.2,12.7,66.6°F
3776,2014,Oct 19,46.1°F,54%,27.5°F,30.0,1.2,2.4,157°,0.75,10.71,0.00,66.7°F,29.3°F,82%,23%,30.173,29.896,8.1,12.7,66.7°F
3777,2014,Oct 20,46.9°F,56%,29.1°F,30.0,1.8,3.0,188°,0.75,10.71,0.00,71.5°F,28.2°F,89%,20%,30.220,29.812,15.0,19.6,75.2°F
3778,2014,Oct 21,49.2°F,54%,31.1°F,29.8,4.4,6.8,263°,0.75,10.71,0.00,66.9°F,33.1°F,83%,24%,30.011,29.673,17.3,25.3,66.9°F
3779,2014,Oct 22,49.3°F,50%,30.7°F,29.9,6.4,9.2,242°,0.75,10.71,0.00,58.3°F,40.8°F,67%,29%,30.053,29.673,24.2,29.9,58.3°F
3780,2014,Oct 23,52.5°F,36%,26.0°F,29.9,5.2,7.8,254°,0.75,10.71,0.00,64.7°F,44.6°F,52%,23%,30.042,29.837,16.1,26.5,64.7°F
3781,2014,Oct 24,55.4°F,27%,20.1°F,29.9,6.6,10.1,277°,0.75,10.71,0.00,70.8°F,34.7°F,50%,12%,30.135,29.810,24.2,41.4,73.0°F
3782,2014,Oct 25,56.0°F,21%,14.2°F,29.9,4.7,7.3,250°,0.75,10.71,0.00,72.7°F,34.3°F,50%,6%,30.126,29.751,17.3,25.3,73.2°F
3783,2014,Oct 26,57.4°F,31%,25.6°F,29.5,11.5,16.9,271°,0.81,10.77,0.01,66.6°F,41.8°F,81%,16%,29.732,29.395,25.3,38.0,66.6°F
3784,2014,Oct 27,37.0°F,50%,18.1°F,29.8,8.3,12.8,268°,0.86,10.82,0.01,42.0°F,33.4°F,86%,23%,30.080,29.548,21.9,33.4,42.0°F
3785,2014,Oct 28,42.4°F,22%,5.2°F,30.1,7.0,10.2,255°,0.86,10.82,0.00,52.2°F,33.1°F,34%,12%,30.142,29.985,18.4,27.6,52.2°F
3786,2014,Oct 29,49.3°F,22%,11.7°F,30.0,9.8,15.0,244°,0.86,10.82,0.00,58.7°F,38.6°F,28%,17%,30.088,29.891,23.0,38.0,58.7°F
3787,2014,Oct 30,43.6°F,43%,21.5°F,30.2,3.2,5.4,165°,0.86,10.82,0.00,54.4°F,27.8°F,76%,27%,30.455,29.972,12.7,19.6,54.4°F
3788,2014,Oct 31,35.0°F,67%,23.6°F,30.2,2.5,3.8,27°,0.86,10.82,0.00,56.6°F,21.3°F,89%,30%,30.440,30.004,16.1,19.6,56.6°F
3789,2014,Average and,48.1°F,44%,23.8°F,29.927,5.2,8.3,270°,0.862,10.827,0.010,75.1°F,21.3°F,94%,6%,30.46,29.40,29.9,41.4,75.2°F
3790,2014,Nov 1,51.0°F,37%,23.7°F,29.7,4.7,7.0,257°,0.00,10.83,0.00,64.3°F,27.9°F,78%,20%,30.004,29.479,18.4,26.5,64.3°F
3791,2014,Nov 2,44.2°F,47%,23.1°F,29.7,4.8,7.4,273°,0.00,10.83,0.00,58.6°F,29.3°F,86%,22%,29.770,29.559,19.6,26.5,58.6°F
3792,2014,Nov 3,33.1°F,78%,26.8°F,30.0,3.4,5.6,250°,0.13,10.96,0.01,38.5°F,25.7°F,91%,47%,30.279,29.650,13.8,20.7,38.5°F
3793,2014,Nov 4,39.2°F,33%,10.4°F,30.2,7.4,11.1,251°,0.14,10.97,0.01,52.3°F,22.2°F,62%,14%,30.447,29.995,20.7,31.1,52.3°F
3794,2014,Nov 5,43.4°F,39%,18.0°F,30.2,5.7,8.8,256°,0.14,10.97,0.00,58.6°F,25.6°F,74%,17%,30.367,29.947,24.2,34.5,58.6°F
3795,2014,Nov 6,46.4°F,40%,17.2°F,30.2,6.0,9.2,262°,0.14,10.97,0.00,65.3°F,21.5°F,82%,14%,30.527,29.791,24.2,39.1,65.3°F
3796,2014,Nov 7,49.8°F,34%,19.0°F,29.9,8.0,12.2,233°,0.23,11.06,0.01,61.2°F,32.5°F,90%,15%,30.207,29.749,25.3,40.3,61.2°F
3797,2014,Nov 8,44.6°F,46%,16.5°F,30.1,8.7,12.9,248°,0.25,11.08,0.01,60.2°F,25.1°F,94%,8%,30.345,29.827,23.0,34.5,60.2°F
3798,2014,Nov 9,52.8°F,22%,14.4°F,29.6,11.0,16.2,214°,0.25,11.08,0.00,63.8°F,47.7°F,26%,16%,29.827,29.249,25.3,34.5,63.8°F
3799,2014,Nov 10,31.0°F,58%,15.5°F,29.6,6.6,10.3,215°,0.25,11.08,0.00,50.1°F,6.3°F,89%,23%,30.159,29.155,27.6,47.2,50.1°F
3800,2014,Nov 11,4.9°F,72%,-2.0°F,30.4,3.3,5.6,54°,0.25,11.08,0.00,10.2°F,-2.8°F,78%,65%,30.653,30.170,9.2,12.7,10.2°F
3801,2014,Nov 12,-6.7°F,69%,-14.1°F,30.8,2.1,3.9,73°,0.25,11.08,0.00,-0.2°F,-19.6°F,72%,64%,31.032,30.663,6.9,11.5,-0.2°F
3802,2014,Nov 13,-0.6°F,71%,-7.9°F,30.7,1.2,2.3,47°,0.28,11.11,0.01,27.0°F,-22.5°F,86%,62%,31.048,30.063,11.5,18.4,27.0°F
3803,2014,Nov 14,35.2°F,50%,18.3°F,29.8,11.1,17.1,247°,0.29,11.12,0.01,39.5°F,27.6°F,72%,38%,30.048,29.670,29.9,40.3,39.5°F
3804,2014,Nov 15,16.4°F,72%,8.9°F,30.0,4.0,6.5,47°,0.29,11.12,0.00,34.4°F,-2.9°F,84%,53%,30.458,29.633,20.7,28.8,34.4°F
3805,2014,Nov 16,13.1°F,45%,-6.5°F,30.4,6.0,9.5,242°,0.30,11.13,0.01,28.4°F,-10.5°F,76%,23%,30.554,30.231,19.6,27.6,28.4°F
3806,2014,Nov 17,24.1°F,23%,-9.2°F,30.2,8.6,13.7,247°,0.30,11.13,0.00,33.1°F,17.0°F,37%,16%,30.302,30.160,19.6,28.8,33.1°F
3807,2014,Nov 18,30.4°F,31%,2.9°F,30.1,14.6,21.3,216°,0.30,11.13,0.00,39.5°F,22.5°F,42%,22%,30.232,29.996,27.6,39.1,39.5°F
3808,2014,Nov 19,36.0°F,25%,3.5°F,30.0,11.2,16.2,213°,0.30,11.13,0.00,42.6°F,31.0°F,30%,18%,30.083,29.921,23.0,34.5,42.6°F
3809,2014,Nov 20,39.8°F,25%,5.8°F,29.9,8.6,12.5,240°,0.30,11.13,0.00,48.8°F,35.9°F,41%,16%,29.941,29.825,17.3,24.2,48.8°F
3810,2014,Nov 21,37.6°F,36%,12.7°F,29.9,8.6,12.5,243°,0.30,11.13,0.00,45.2°F,26.6°F,54%,26%,29.979,29.807,19.6,27.6,45.2°F
3811,2014,Nov 22,39.6°F,38%,14.9°F,29.6,15.9,23.2,241°,0.30,11.13,0.00,48.5°F,34.1°F,73%,25%,29.843,29.452,34.5,48.3,48.5°F
3812,2014,Nov 23,27.7°F,40%,6.1°F,29.8,9.0,13.9,245°,0.30,11.13,0.00,35.9°F,20.8°F,68%,26%,29.996,29.408,19.6,32.2,35.9°F
3813,2014,Nov 24,23.3°F,44%,4.0°F,30.1,9.2,14.7,261°,0.30,11.13,0.00,31.5°F,18.9°F,75%,27%,30.383,29.858,25.3,36.8,31.5°F
3814,2014,Nov 25,29.4°F,51%,13.2°F,30.0,14.0,21.2,253°,0.30,11.13,0.00,38.0°F,21.0°F,76%,32%,30.238,29.843,42.6,49.5,38.0°F
3815,2014,Nov 26,40.5°F,50%,22.8°F,30.0,8.3,13.1,253°,0.30,11.13,0.00,47.6°F,31.2°F,68%,35%,30.080,29.880,24.2,41.4,47.6°F
3816,2014,Nov 27,46.5°F,26%,13.4°F,30.0,15.6,23.4,241°,0.30,11.13,0.00,52.8°F,40.5°F,39%,19%,30.130,29.798,28.8,47.2,52.8°F
3817,2014,Nov 28,49.4°F,18%,7.4°F,29.7,17.7,25.7,242°,0.30,11.13,0.00,56.3°F,44.3°F,23%,14%,29.804,29.564,31.1,48.3,56.3°F
3818,2014,Nov 29,46.0°F,18%,5.1°F,29.5,10.0,15.3,248°,0.30,11.13,0.00,53.9°F,41.3°F,23%,13%,29.617,29.431,24.2,36.8,53.9°F
3819,2014,Nov 30,33.9°F,43%,9.8°F,29.8,6.7,10.3,254°,0.30,11.13,0.00,47.9°F,14.0°F,83%,21%,30.286,29.490,19.6,32.2,47.9°F
3820,2014,Average and,33.4°F,43%,9.8°F,30.003,8.4,12.7,242°,0.299,11.126,0.010,65.3°F,-22.5°F,94%,8%,31.05,29.16,42.6,49.5,65.3°F
3821,2014,Dec 1,29.9°F,59%,15.7°F,30.3,9.5,13.8,242°,0.05,11.18,0.01,44.1°F,12.8°F,84%,34%,30.527,29.991,27.6,41.4,44.1°F
3822,2014,Dec 2,39.9°F,32%,11.2°F,29.9,12.4,17.6,242°,0.05,11.18,0.00,48.4°F,27.8°F,49%,19%,30.046,29.803,27.6,39.1,48.4°F
3823,2014,Dec 3,35.9°F,51%,18.9°F,30.0,7.4,11.1,244°,0.05,11.18,0.00,49.3°F,24.2°F,67%,38%,30.122,29.768,26.5,46.0,49.3°F
3824,2014,Dec 4,43.4°F,42%,21.4°F,29.8,9.8,14.2,240°,0.05,11.18,0.00,48.6°F,38.2°F,55%,34%,29.895,29.734,28.8,40.3,48.6°F
3825,2014,Dec 5,36.5°F,47%,17.2°F,30.1,4.6,7.1,249°,0.05,11.18,0.00,48.8°F,22.4°F,73%,24%,30.383,29.856,18.4,27.6,48.8°F
3826,2014,Dec 6,33.4°F,54%,16.3°F,30.3,3.1,4.7,224°,0.05,11.18,0.00,51.8°F,21.4°F,78%,20%,30.506,30.126,18.4,26.5,51.8°F
3827,2014,Dec 7,41.5°F,34%,15.0°F,30.1,11.1,16.6,241°,0.05,11.18,0.00,48.3°F,38.0°F,43%,24%,30.252,30.046,26.5,36.8,48.3°F
3828,2014,Dec 8,38.2°F,32%,8.7°F,30.2,4.0,6.3,289°,0.05,11.18,0.00,55.3°F,21.6°F,53%,10%,30.410,30.076,13.8,20.7,55.3°F
3829,2014,Dec 9,38.1°F,20%,-2.7°F,30.2,4.4,6.5,253°,0.05,11.18,0.00,57.6°F,20.3°F,49%,8%,30.452,29.943,17.3,26.5,57.6°F
3830,2014,Dec 10,38.1°F,29%,6.5°F,30.1,1.9,3.2,327°,0.05,11.18,0.00,57.6°F,22.1°F,61%,16%,30.262,29.957,13.8,18.4,57.6°F
3831,2014,Dec 11,35.9°F,41%,9.6°F,30.1,3.9,6.0,253°,0.05,11.18,0.00,56.2°F,16.5°F,75%,9%,30.317,29.979,18.4,26.5,56.2°F
3832,2014,Dec 12,44.0°F,28%,9.6°F,29.9,2.6,4.0,244°,0.05,11.18,0.00,65.6°F,24.7°F,56%,9%,30.066,29.773,11.5,16.1,65.6°F
3833,2014,Dec 13,37.5°F,38%,12.9°F,29.8,1.3,2.4,358°,0.05,11.18,0.00,53.2°F,21.3°F,64%,18%,29.942,29.601,10.4,16.1,53.2°F
3834,2014,Dec 14,28.6°F,73%,20.5°F,29.8,3.4,5.4,255°,0.13,11.26,0.01,32.5°F,19.7°F,90%,47%,29.865,29.662,18.4,25.3,32.5°F
3835,2014,Dec 15,28.0°F,42%,7.8°F,30.0,11.6,16.9,240°,0.13,11.26,0.00,32.8°F,19.5°F,50%,31%,30.243,29.858,21.9,33.4,32.8°F
3836,2014,Dec 16,28.5°F,50%,12.1°F,30.2,3.6,5.6,251°,0.14,11.27,0.01,43.3°F,11.7°F,63%,31%,30.350,29.919,15.0,19.6,43.3°F
3837,2014,Dec 17,30.8°F,65%,19.6°F,29.9,2.1,3.5,237°,0.14,11.27,0.00,39.2°F,18.8°F,86%,39%,30.047,29.810,11.5,18.4,39.2°F
3838,2014,Dec 18,26.5°F,59%,12.5°F,30.1,4.8,7.4,259°,0.15,11.28,0.01,38.2°F,12.8°F,86%,33%,30.233,30.023,18.4,21.9,38.2°F
3839,2014,Dec 19,30.2°F,39%,7.7°F,30.1,12.5,18.0,239°,0.15,11.28,0.00,35.8°F,25.6°F,45%,28%,30.158,29.978,24.2,34.5,35.8°F
3840,2014,Dec 20,33.2°F,46%,14.6°F,30.0,6.0,8.8,227°,0.15,11.28,0.00,42.3°F,27.0°F,61%,30%,30.056,29.844,20.7,27.6,42.3°F
3841,2014,Dec 21,33.4°F,63%,21.5°F,29.6,10.1,15.8,254°,0.15,11.28,0.00,39.6°F,27.3°F,90%,44%,29.844,29.453,29.9,42.6,39.6°F
3842,2014,Dec 22,24.6°F,61%,12.7°F,29.8,4.8,7.9,287°,0.19,11.32,0.01,30.8°F,16.7°F,87%,41%,29.997,29.662,18.4,33.4,30.8°F
3843,2014,Dec 23,19.7°F,40%,-0.8°F,30.2,6.0,9.5,262°,0.20,11.33,0.01,26.7°F,7.6°F,60%,28%,30.349,29.977,15.0,26.5,26.7°F
3844,2014,Dec 24,30.8°F,38%,7.8°F,29.9,12.5,18.1,238°,0.20,11.33,0.00,40.8°F,7.6°F,54%,24%,30.298,29.363,25.3,35.7,40.8°F
3845,2014,Dec 25,27.7°F,66%,16.9°F,29.5,5.8,9.6,232°,0.21,11.34,0.01,37.3°F,12.1°F,88%,40%,29.947,29.283,20.7,33.4,37.3°F
3846,2014,Dec 26,9.4°F,79%,4.2°F,30.2,1.4,2.6,73°,0.22,11.35,0.01,15.1°F,-0.5°F,82%,75%,30.443,29.922,6.9,10.4,15.1°F
3847,2014,Dec 27,10.3°F,52%,-5.0°F,30.4,9.7,13.9,235°,0.22,11.35,0.00,20.5°F,-11.0°F,80%,32%,30.635,30.172,23.0,33.4,20.5°F
3848,2014,Dec 28,19.9°F,45%,1.4°F,30.1,10.5,15.7,244°,0.22,11.35,0.00,24.4°F,13.7°F,68%,26%,30.172,29.921,25.3,42.6,24.4°F
3849,2014,Dec 29,4.9°F,73%,-1.9°F,30.4,3.0,5.4,62°,0.22,11.35,0.00,13.6°F,-3.9°F,79%,65%,30.753,30.108,10.4,12.7,13.6°F
3850,2014,Dec 30,-9.6°F,67%,-17.5°F,30.9,1.9,3.5,43°,0.22,11.35,0.00,-0.0°F,-20.6°F,71%,62%,31.107,30.739,8.1,11.5,-0.0°F
3851,2014,Dec 31,-1.1°F,61%,-12.2°F,30.8,0.8,1.5,21°,0.26,11.39,0.02,26.2°F,-21.1°F,76%,32%,31.135,30.422,6.9,11.5,26.2°F
3852,2014,Average and,28.0°F,49%,9.1°F,30.098,6.0,9.1,245°,0.260,11.386,0.020,65.6°F,-21.1°F,90%,8%,31.14,29.28,29.9,46.0,65.6°F
3853,2015,Jan 1,8.1°F,65%,-2.1°F,30.4,1.2,2.3,28°,0.01,0.01,0.01,31.3°F,-9.0°F,78%,31%,30.606,30.230,10.4,13.8,31.3°F
3854,2015,Jan 2,20.8°F,61%,8.6°F,30.1,3.1,4.8,275°,0.01,0.01,0.00,36.2°F,8.8°F,80%,34%,30.383,29.882,13.8,20.7,36.2°F
3855,2015,Jan 3,24.2°F,56%,10.1°F,29.9,7.4,10.9,242°,0.01,0.01,0.00,34.4°F,7.9°F,79%,43%,30.266,29.742,18.4,28.8,34.4°F
3856,2015,Jan 4,26.4°F,47%,8.7°F,30.3,11.3,18.0,237°,0.01,0.01,0.00,33.1°F,12.3°F,77%,36%,30.364,30.139,28.8,43.7,33.1°F
3857,2015,Jan 5,38.9°F,50%,21.9°F,30.0,20.7,30.8,247°,0.02,0.02,0.01,46.8°F,32.2°F,71%,39%,30.253,29.855,36.8,56.4,46.8°F
3858,2015,Jan 6,44.0°F,48%,25.4°F,30.2,9.9,15.5,247°,0.02,0.02,0.00,49.5°F,40.3°F,58%,37%,30.296,30.086,24.2,34.5,49.5°F
3859,2015,Jan 7,28.3°F,63%,15.2°F,30.5,3.6,5.9,195°,0.02,0.02,0.00,46.7°F,11.2°F,87%,20%,30.735,30.115,20.7,27.6,46.7°F
3860,2015,Jan 8,40.4°F,46%,17.4°F,30.0,8.2,12.7,214°,0.02,0.02,0.00,53.3°F,16.5°F,89%,21%,30.258,29.792,24.2,34.5,53.3°F
3861,2015,Jan 9,26.1°F,71%,16.7°F,30.3,2.6,4.3,199°,0.02,0.02,0.00,40.6°F,15.4°F,87%,28%,30.451,29.916,19.6,27.6,40.6°F
3862,2015,Jan 10,39.0°F,43%,18.2°F,29.9,8.5,12.5,236°,0.02,0.02,0.00,43.5°F,34.0°F,52%,38%,30.015,29.803,19.6,29.9,43.5°F
3863,2015,Jan 11,34.8°F,66%,23.9°F,29.9,4.2,6.4,256°,0.02,0.02,0.00,39.3°F,26.1°F,90%,47%,30.208,29.777,13.8,19.6,39.3°F
3864,2015,Jan 12,24.5°F,81%,19.3°F,30.3,2.2,3.5,41°,0.02,0.02,0.00,36.5°F,13.8°F,90%,61%,30.384,30.186,11.5,13.8,36.5°F
3865,2015,Jan 13,24.2°F,82%,19.2°F,30.3,1.5,2.8,66°,0.02,0.02,0.00,36.0°F,13.5°F,88%,59%,30.415,30.230,9.2,13.8,36.0°F
3866,2015,Jan 14,26.9°F,59%,12.1°F,30.3,1.4,2.5,349°,0.06,0.06,0.01,47.3°F,9.0°F,89%,20%,30.455,30.041,11.5,19.6,47.3°F
3867,2015,Jan 15,40.5°F,22%,3.1°F,30.2,7.1,10.6,245°,0.06,0.06,0.00,52.6°F,19.7°F,56%,12%,30.375,30.002,17.3,24.2,52.6°F
3868,2015,Jan 16,42.3°F,17%,0.0°F,29.9,13.0,18.7,234°,0.06,0.06,0.00,50.2°F,36.5°F,41%,12%,30.035,29.706,28.8,43.7,50.2°F
3869,2015,Jan 17,35.0°F,30%,3.0°F,30.1,11.7,18.2,247°,0.06,0.06,0.00,43.3°F,29.1°F,74%,7%,30.266,29.835,28.8,42.6,43.3°F
3870,2015,Jan 18,42.7°F,28%,10.1°F,29.9,16.5,25.0,238°,0.06,0.06,0.00,49.7°F,37.5°F,44%,8%,30.028,29.877,33.4,50.6,49.7°F
3871,2015,Jan 19,37.7°F,52%,20.8°F,30.0,15.3,21.9,242°,0.06,0.06,0.00,42.5°F,28.3°F,89%,35%,30.013,29.863,28.8,41.4,42.5°F
3872,2015,Jan 20,27.0°F,51%,9.9°F,30.2,5.3,8.7,252°,0.06,0.06,0.00,34.3°F,21.8°F,79%,26%,30.269,30.000,20.7,29.9,34.3°F
3873,2015,Jan 21,16.7°F,77%,10.5°F,30.4,1.6,3.0,112°,0.06,0.06,0.00,21.8°F,2.8°F,83%,66%,30.653,30.215,8.1,13.8,21.8°F
3874,2015,Jan 22,13.0°F,51%,-4.2°F,30.6,1.4,2.2,248°,0.12,0.12,0.01,37.5°F,-11.7°F,78%,19%,30.833,30.332,6.9,12.7,37.5°F
3875,2015,Jan 23,27.8°F,53%,12.0°F,30.3,1.7,2.9,281°,0.12,0.12,0.00,43.2°F,16.2°F,73%,27%,30.418,30.196,11.5,16.1,43.2°F
3876,2015,Jan 24,37.2°F,33%,10.2°F,30.1,12.0,18.1,240°,0.12,0.12,0.00,43.5°F,27.5°F,47%,17%,30.196,29.937,31.1,42.6,43.5°F
3877,2015,Jan 25,42.0°F,40%,19.0°F,30.1,13.0,19.4,237°,0.12,0.12,0.00,47.4°F,35.5°F,48%,29%,30.121,29.967,24.2,34.5,47.4°F
3878,2015,Jan 26,49.3°F,29%,16.4°F,30.1,4.7,7.6,274°,0.12,0.12,0.00,64.7°F,27.9°F,62%,15%,30.178,29.927,12.7,20.7,64.7°F
3879,2015,Jan 27,46.5°F,33%,14.4°F,30.0,6.0,8.9,252°,0.12,0.12,0.00,64.2°F,25.7°F,66%,12%,30.212,29.763,19.6,28.8,64.2°F
3880,2015,Jan 28,41.5°F,38%,17.1°F,29.9,10.8,16.1,241°,0.12,0.12,0.00,45.6°F,32.7°F,71%,28%,30.217,29.736,38.0,41.4,45.6°F
3881,2015,Jan 29,31.4°F,71%,22.5°F,30.4,1.9,3.6,77°,0.12,0.12,0.00,42.6°F,23.9°F,84%,44%,30.470,30.217,8.1,11.5,42.6°F
3882,2015,Jan 30,31.3°F,70%,21.8°F,30.2,1.1,2.1,27°,0.12,0.12,0.00,43.1°F,23.5°F,87%,40%,30.322,29.958,6.9,11.5,43.1°F
3883,2015,Jan 31,30.6°F,76%,23.3°F,29.9,2.1,3.6,11°,0.14,0.14,0.01,43.2°F,23.2°F,90%,37%,29.961,29.696,20.7,28.8,43.2°F
3884,2015,Average and,32.2°F,52%,13.7°F,30.146,6.8,10.5,243°,0.138,0.138,0.010,64.7°F,-11.7°F,90%,7%,30.83,29.70,38.0,56.4,64.7°F
3885,2015,Feb 1,24.2°F,57%,8.7°F,30.1,5.6,8.9,260°,0.09,0.23,0.01,32.7°F,12.6°F,89%,21%,30.238,29.955,24.2,33.4,32.7°F
3886,2015,Feb 2,35.3°F,44%,15.3°F,29.9,13.9,21.4,254°,0.09,0.23,0.00,41.1°F,29.1°F,61%,30%,30.025,29.776,34.5,47.2,41.1°F
3887,2015,Feb 3,40.4°F,45%,20.1°F,29.8,15.4,23.4,254°,0.09,0.23,0.00,46.3°F,33.5°F,73%,29%,29.880,29.713,29.9,46.0,46.3°F
3888,2015,Feb 4,26.6°F,81%,21.2°F,30.1,2.5,4.3,272°,0.09,0.23,0.00,38.1°F,19.1°F,90%,46%,30.312,29.739,17.3,28.8,38.1°F
3889,2015,Feb 5,44.5°F,28%,12.1°F,30.0,11.2,16.7,232°,0.24,0.38,0.01,52.5°F,35.8°F,46%,16%,30.213,29.877,27.6,42.6,52.5°F
3890,2015,Feb 6,49.5°F,18%,7.1°F,29.8,10.7,15.6,242°,0.24,0.38,0.00,56.1°F,43.2°F,22%,13%,29.941,29.716,26.5,38.0,56.1°F
3891,2015,Feb 7,49.5°F,21%,9.8°F,29.7,12.2,17.8,246°,0.24,0.38,0.00,57.0°F,43.3°F,35%,12%,29.874,29.580,36.8,40.3,57.0°F
3892,2015,Feb 8,45.9°F,28%,13.9°F,29.9,11.2,16.8,260°,0.24,0.38,0.00,54.8°F,34.9°F,41%,12%,30.114,29.759,26.5,35.7,54.8°F
3893,2015,Feb 9,45.7°F,33%,17.3°F,29.9,7.3,10.9,248°,0.24,0.38,0.00,55.9°F,28.1°F,57%,23%,30.095,29.742,23.0,35.7,55.9°F
3894,2015,Feb 10,36.9°F,55%,20.1°F,30.0,5.5,8.4,260°,0.29,0.43,0.01,48.5°F,23.8°F,90%,23%,30.239,29.770,23.0,34.5,48.5°F
3895,2015,Feb 11,31.0°F,66%,20.2°F,30.4,1.6,3.1,111°,0.29,0.43,0.00,44.2°F,20.2°F,85%,41%,30.527,30.205,11.5,13.8,44.2°F
